Year,Month,State,County,Rate
1997,March,Oregon,Jackson County,9.3
1997,March,Oregon,Marion County,7.0
1997,March,Oregon,Tillamook County,7.7
1997,March,Oregon,Wasco County,11.3
1997,March,Oregon,Morrow County,10.3
1997,March,Oregon,Malheur County,11.9
1997,March,Oregon,Clatsop County,8.2
1997,March,Oregon,Benton County,2.8
1997,March,Oregon,Union County,11.1
1997,March,Oregon,Coos County,10.6
1997,March,Oregon,Lake County,16.3
1997,March,Oregon,Washington County,4.2
1997,March,Oregon,Douglas County,9.8
1997,March,Oregon,Clackamas County,4.4
1997,March,Oregon,Sherman County,6.6
1997,March,Oregon,Crook County,12.9
1997,March,Oregon,Gilliam County,7.4
1997,March,Oregon,Harney County,15.0
1997,March,Oregon,Deschutes County,9.9
1997,March,Oregon,Columbia County,6.9
1997,March,Oregon,Wheeler County,19.1
1997,March,Oregon,Grant County,22.7
1997,March,Oregon,Wallowa County,16.0
1997,March,Oregon,Lane County,6.5
1997,March,Oregon,Multnomah County,5.4
1997,August,Oregon,Polk County,4.3
1997,August,Oregon,Yamhill County,4.9
1997,August,Oregon,Jefferson County,4.9
1997,August,Oregon,Josephine County,9.2
1997,August,Oregon,Hood River County,8.7
1997,August,Oregon,Klamath County,8.8
1997,August,Oregon,Baker County,7.5
1997,August,Oregon,Curry County,7.3
1997,August,Oregon,Linn County,7.0
1997,August,Oregon,Umatilla County,6.1
1997,August,Oregon,Lincoln County,7.1
1997,August,Oregon,Jackson County,7.1
1997,August,Oregon,Marion County,5.3
1997,August,Oregon,Tillamook County,5.5
1997,August,Oregon,Wasco County,8.6
1997,August,Oregon,Morrow County,7.4
1997,August,Oregon,Malheur County,6.5
1997,August,Oregon,Clatsop County,5.1
1997,August,Oregon,Benton County,2.5
1997,August,Oregon,Union County,6.4
1997,August,Oregon,Coos County,9.6
1997,August,Oregon,Lake County,8.9
1997,August,Oregon,Washington County,3.7
1997,August,Oregon,Douglas County,7.8
1997,August,Oregon,Clackamas County,3.8
1997,August,Oregon,Sherman County,3.8
1997,August,Oregon,Crook County,8.0
1997,August,Oregon,Gilliam County,5.9
1997,August,Oregon,Harney County,6.3
1997,August,Oregon,Deschutes County,6.7
1997,August,Oregon,Columbia County,5.9
1997,August,Oregon,Wheeler County,7.5
1997,August,Oregon,Grant County,7.9
1997,August,Oregon,Wallowa County,6.7
1997,August,Oregon,Lane County,5.3
1997,August,Oregon,Multnomah County,4.9
1997,May,Oregon,Polk County,4.3
1997,May,Oregon,Yamhill County,4.4
1997,May,Oregon,Jefferson County,4.9
1997,May,Oregon,Josephine County,7.8
1997,May,Oregon,Hood River County,12.5
1997,May,Oregon,Klamath County,8.0
1997,May,Oregon,Baker County,9.2
1997,May,Oregon,Curry County,7.5
1997,May,Oregon,Linn County,6.3
1997,May,Oregon,Umatilla County,6.6
1997,May,Oregon,Lincoln County,7.2
1997,May,Oregon,Jackson County,6.7
1997,May,Oregon,Marion County,5.5
1997,May,Oregon,Tillamook County,5.5
1997,May,Oregon,Wasco County,8.3
1997,May,Oregon,Morrow County,6.9
1997,May,Oregon,Malheur County,8.9
1997,May,Oregon,Clatsop County,5.3
1997,May,Oregon,Benton County,2.0
1997,May,Oregon,Union County,7.5
1997,May,Oregon,Coos County,8.3
1997,May,Oregon,Lake County,10.6
1997,May,Oregon,Washington County,3.5
1997,May,Oregon,Douglas County,7.5
1997,May,Oregon,Clackamas County,3.6
1997,May,Oregon,Sherman County,4.8
1997,May,Oregon,Crook County,8.3
1997,May,Oregon,Gilliam County,5.1
1997,May,Oregon,Harney County,8.6
1997,May,Oregon,Deschutes County,7.0
1997,May,Oregon,Columbia County,5.2
1997,May,Oregon,Wheeler County,9.9
1997,May,Oregon,Grant County,12.3
1997,May,Oregon,Wallowa County,9.2
1997,May,Oregon,Lane County,4.9
1997,May,Oregon,Multnomah County,4.3
1997,January,Oregon,Polk County,6.1
1997,January,Oregon,Yamhill County,5.9
1997,January,Oregon,Jefferson County,10.5
1997,January,Oregon,Josephine County,11.2
1997,January,Oregon,Hood River County,14.1
1997,January,Oregon,Klamath County,12.1
1997,January,Oregon,Baker County,14.1
1997,January,Oregon,Curry County,13.1
1997,January,Oregon,Linn County,8.0
1997,January,Oregon,Umatilla County,11.8
1997,January,Oregon,Lincoln County,10.6
1997,January,Oregon,Jackson County,9.6
1997,January,Oregon,Marion County,7.2
1997,January,Oregon,Tillamook County,8.4
1997,January,Oregon,Wasco County,13.3
1997,January,Oregon,Morrow County,11.4
1997,January,Oregon,Malheur County,9.5
1997,January,Oregon,Clatsop County,8.4
1997,January,Oregon,Benton County,2.8
1997,January,Oregon,Union County,9.6
1997,January,Oregon,Coos County,10.2
1997,January,Oregon,Lake County,14.5
1997,January,Oregon,Washington County,4.2
1997,January,Oregon,Douglas County,10.0
1997,January,Oregon,Clackamas County,4.3
1997,January,Oregon,Sherman County,8.4
1997,January,Oregon,Crook County,13.5
1997,January,Oregon,Gilliam County,5.2
1997,January,Oregon,Harney County,15.5
1997,January,Oregon,Deschutes County,10.5
1997,January,Oregon,Columbia County,6.6
1997,January,Oregon,Wheeler County,12.8
1997,January,Oregon,Grant County,17.0
1997,January,Oregon,Wallowa County,14.5
1997,January,Oregon,Lane County,6.7
1997,January,Oregon,Multnomah County,5.5
1997,June,Oregon,Polk County,4.7
1997,June,Oregon,Yamhill County,4.8
1997,June,Oregon,Jefferson County,5.1
1997,June,Oregon,Josephine County,8.4
1997,June,Oregon,Hood River County,13.6
1997,June,Oregon,Klamath County,8.3
1997,June,Oregon,Baker County,9.3
1997,June,Oregon,Curry County,7.8
1997,June,Oregon,Linn County,7.0
1997,June,Oregon,Umatilla County,6.5
1997,June,Oregon,Lincoln County,7.7
1997,June,Oregon,Jackson County,7.7
1997,June,Oregon,Marion County,5.8
1997,June,Oregon,Tillamook County,5.5
1997,June,Oregon,Wasco County,6.9
1997,June,Oregon,Morrow County,8.2
1997,June,Oregon,Malheur County,8.6
1997,June,Oregon,Clatsop County,5.7
1997,June,Oregon,Benton County,2.2
1997,June,Oregon,Union County,7.2
1997,June,Oregon,Coos County,8.9
1997,June,Oregon,Lake County,10.2
1997,June,Oregon,Washington County,3.8
1997,June,Oregon,Douglas County,8.0
1997,June,Oregon,Clackamas County,3.9
1997,June,Oregon,Sherman County,6.1
1997,June,Oregon,Crook County,9.0
1997,June,Oregon,Gilliam County,5.4
1997,June,Oregon,Harney County,8.0
1997,June,Oregon,Deschutes County,7.2
1997,June,Oregon,Columbia County,5.7
1997,June,Oregon,Wheeler County,10.9
1997,June,Oregon,Grant County,11.0
1997,June,Oregon,Wallowa County,7.8
1997,June,Oregon,Lane County,5.2
1997,June,Oregon,Multnomah County,4.8
1997,September,Oregon,Polk County,4.5
1997,September,Oregon,Yamhill County,4.4
1997,September,Oregon,Jefferson County,4.3
1997,September,Oregon,Josephine County,7.9
1997,September,Oregon,Hood River County,5.9
1997,September,Oregon,Klamath County,8.0
1997,September,Oregon,Baker County,7.0
1997,September,Oregon,Curry County,6.2
1997,September,Oregon,Linn County,6.6
1997,September,Oregon,Umatilla County,5.3
1997,September,Oregon,Lincoln County,6.8
1997,September,Oregon,Jackson County,5.9
1997,September,Oregon,Marion County,4.7
1997,September,Oregon,Tillamook County,5.1
1997,September,Oregon,Wasco County,7.1
1997,September,Oregon,Morrow County,4.9
1997,September,Oregon,Malheur County,5.3
1997,September,Oregon,Clatsop County,5.5
1997,September,Oregon,Benton County,2.4
1997,September,Oregon,Union County,5.8
1997,September,Oregon,Coos County,9.1
1997,September,Oregon,Lake County,8.2
1997,September,Oregon,Washington County,3.6
1997,September,Oregon,Douglas County,7.2
1997,September,Oregon,Clackamas County,3.6
1997,September,Oregon,Sherman County,3.4
1997,September,Oregon,Crook County,7.4
1997,September,Oregon,Gilliam County,4.4
1997,September,Oregon,Harney County,5.7
1997,September,Oregon,Deschutes County,6.2
1997,September,Oregon,Columbia County,5.4
1997,September,Oregon,Wheeler County,10.2
1997,September,Oregon,Grant County,6.6
1997,September,Oregon,Wallowa County,6.8
1997,September,Oregon,Lane County,4.9
1997,September,Oregon,Multnomah County,4.7
1997,April,Oregon,Polk County,5.2
1997,April,Oregon,Yamhill County,4.8
1997,April,Oregon,Jefferson County,6.3
1997,April,Oregon,Josephine County,9.3
1997,April,Oregon,Hood River County,12.1
1997,April,Oregon,Klamath County,10.2
1997,April,Oregon,Baker County,11.9
1997,April,Oregon,Curry County,9.8
1997,April,Oregon,Linn County,7.1
1997,April,Oregon,Umatilla County,8.9
1997,April,Oregon,Lincoln County,8.6
1997,April,Oregon,Jackson County,8.0
1997,April,Oregon,Marion County,6.3
1997,April,Oregon,Tillamook County,6.3
1997,April,Oregon,Wasco County,9.3
1997,April,Oregon,Morrow County,8.4
1997,April,Oregon,Malheur County,9.8
1997,April,Oregon,Clatsop County,7.0
1997,April,Oregon,Benton County,2.4
1997,April,Oregon,Union County,9.3
1997,April,Oregon,Coos County,9.6
1997,April,Oregon,Lake County,13.3
1997,April,Oregon,Washington County,3.8
1997,April,Oregon,Douglas County,8.9
1997,April,Oregon,Clackamas County,3.9
1997,April,Oregon,Sherman County,5.5
1997,April,Oregon,Crook County,10.5
1997,April,Oregon,Gilliam County,5.5
1997,April,Oregon,Harney County,12.7
1997,April,Oregon,Deschutes County,7.9
1997,April,Oregon,Columbia County,5.7
1997,April,Oregon,Wheeler County,14.5
1997,April,Oregon,Grant County,19.7
1997,April,Oregon,Wallowa County,14.1
1997,April,Oregon,Lane County,5.8
1997,April,Oregon,Multnomah County,4.9
1997,December,Oregon,Polk County,4.5
1997,December,Oregon,Yamhill County,4.3
1997,December,Oregon,Jefferson County,6.3
1997,December,Oregon,Josephine County,8.4
1997,December,Oregon,Hood River County,8.4
1997,December,Oregon,Klamath County,9.4
1997,December,Oregon,Baker County,8.5
1997,December,Oregon,Curry County,9.5
1997,December,Oregon,Linn County,6.9
1997,December,Oregon,Umatilla County,8.1
1997,December,Oregon,Lincoln County,8.3
1997,December,Oregon,Jackson County,5.7
1997,December,Oregon,Marion County,5.4
1997,December,Oregon,Tillamook County,6.4
1997,December,Oregon,Wasco County,9.2
1997,December,Oregon,Morrow County,9.2
1997,December,Oregon,Malheur County,7.7
1997,December,Oregon,Clatsop County,6.0
1997,December,Oregon,Benton County,2.1
1997,December,Oregon,Union County,6.6
1997,December,Oregon,Coos County,9.1
1997,December,Oregon,Lake County,11.5
1997,December,Oregon,Washington County,3.2
1997,December,Oregon,Douglas County,8.8
1997,December,Oregon,Clackamas County,3.3
1997,December,Oregon,Sherman County,4.8
1997,December,Oregon,Crook County,9.1
1997,December,Oregon,Gilliam County,4.8
1997,December,Oregon,Harney County,8.6
1997,December,Oregon,Deschutes County,7.2
1997,December,Oregon,Columbia County,5.7
1997,December,Oregon,Wheeler County,10.7
1997,December,Oregon,Grant County,12.7
1997,December,Oregon,Wallowa County,11.1
1997,December,Oregon,Lane County,5.0
1997,December,Oregon,Multnomah County,4.2
1997,July,Oregon,Polk County,4.5
1997,July,Oregon,Yamhill County,5.2
1997,July,Oregon,Jefferson County,5.8
1997,July,Oregon,Josephine County,8.9
1997,July,Oregon,Hood River County,8.4
1997,July,Oregon,Klamath County,8.7
1997,July,Oregon,Baker County,8.3
1997,July,Oregon,Curry County,8.0
1997,July,Oregon,Linn County,6.9
1997,July,Oregon,Umatilla County,7.4
1997,July,Oregon,Lincoln County,7.0
1997,July,Oregon,Jackson County,7.7
1997,July,Oregon,Marion County,5.8
1997,July,Oregon,Tillamook County,5.8
1997,July,Oregon,Wasco County,5.2
1997,July,Oregon,Morrow County,14.4
1997,July,Oregon,Malheur County,11.2
1997,July,Oregon,Clatsop County,5.4
1997,July,Oregon,Benton County,2.5
1997,July,Oregon,Union County,6.2
1997,July,Oregon,Coos County,9.2
1997,July,Oregon,Lake County,10.1
1997,July,Oregon,Washington County,3.7
1997,July,Oregon,Douglas County,8.1
1997,July,Oregon,Clackamas County,3.9
1997,July,Oregon,Sherman County,5.3
1997,July,Oregon,Crook County,8.6
1997,July,Oregon,Gilliam County,6.5
1997,July,Oregon,Harney County,6.6
1997,July,Oregon,Deschutes County,7.0
1997,July,Oregon,Columbia County,6.0
1997,July,Oregon,Wheeler County,8.4
1997,July,Oregon,Grant County,8.6
1997,July,Oregon,Wallowa County,7.5
1997,July,Oregon,Lane County,5.4
1997,July,Oregon,Multnomah County,4.9
1997,November,Oregon,Polk County,4.6
1997,November,Oregon,Yamhill County,4.5
1997,November,Oregon,Jefferson County,6.2
1997,November,Oregon,Josephine County,8.5
1997,November,Oregon,Hood River County,8.1
1997,November,Oregon,Klamath County,8.7
1997,November,Oregon,Baker County,8.0
1997,November,Oregon,Curry County,9.7
1997,November,Oregon,Linn County,7.1
1997,November,Oregon,Umatilla County,6.8
1997,November,Oregon,Lincoln County,8.3
1997,November,Oregon,Jackson County,6.0
1997,November,Oregon,Marion County,5.2
1997,November,Oregon,Tillamook County,6.2
1997,November,Oregon,Wasco County,7.9
1997,November,Oregon,Morrow County,8.0
1997,November,Oregon,Malheur County,6.4
1997,November,Oregon,Clatsop County,6.3
1997,November,Oregon,Benton County,2.2
1997,November,Oregon,Union County,6.5
1997,November,Oregon,Coos County,9.7
1997,November,Oregon,Lake County,9.8
1997,November,Oregon,Washington County,3.3
1997,November,Oregon,Douglas County,8.4
1997,November,Oregon,Clackamas County,3.4
1997,November,Oregon,Sherman County,6.6
1997,November,Oregon,Crook County,9.2
1997,November,Oregon,Gilliam County,4.7
1997,November,Oregon,Harney County,8.1
1997,November,Oregon,Deschutes County,6.2
1997,November,Oregon,Columbia County,6.0
1997,November,Oregon,Wheeler County,10.1
1997,November,Oregon,Grant County,11.2
1997,November,Oregon,Wallowa County,10.0
1997,November,Oregon,Lane County,5.0
1997,November,Oregon,Multnomah County,4.4
1996,February,Oregon,Polk County,5.4
1996,February,Oregon,Yamhill County,5.2
1996,February,Oregon,Jefferson County,10.3
1996,February,Oregon,Josephine County,11.1
1996,February,Oregon,Hood River County,10.2
1996,February,Oregon,Klamath County,10.4
1996,February,Oregon,Baker County,14.7
1996,February,Oregon,Curry County,10.8
1996,February,Oregon,Linn County,8.4
1996,February,Oregon,Umatilla County,10.7
1996,February,Oregon,Lincoln County,8.1
1996,February,Oregon,Jackson County,9.1
1996,February,Oregon,Marion County,6.9
1996,February,Oregon,Tillamook County,7.8
1996,February,Oregon,Wasco County,10.6
1996,February,Oregon,Morrow County,11.6
1996,February,Oregon,Malheur County,12.8
1996,February,Oregon,Clatsop County,7.3
1996,February,Oregon,Benton County,2.9
1996,February,Oregon,Union County,9.2
1996,February,Oregon,Coos County,9.6
1996,February,Oregon,Lake County,14.6
1996,February,Oregon,Washington County,4.0
1996,February,Oregon,Douglas County,9.6
1996,February,Oregon,Clackamas County,4.1
1996,February,Oregon,Sherman County,10.0
1996,February,Oregon,Crook County,12.4
1996,February,Oregon,Gilliam County,4.1
1996,February,Oregon,Harney County,19.0
1996,February,Oregon,Deschutes County,10.3
1996,February,Oregon,Columbia County,8.1
1996,February,Oregon,Wheeler County,15.2
1996,February,Oregon,Grant County,16.9
1996,February,Oregon,Wallowa County,17.2
1996,February,Oregon,Lane County,6.4
1996,February,Oregon,Multnomah County,5.1
1996,October,Oregon,Polk County,3.9
1996,October,Oregon,Yamhill County,3.9
1996,October,Oregon,Jefferson County,5.9
1996,October,Oregon,Josephine County,8.8
1996,October,Oregon,Hood River County,5.4
1996,October,Oregon,Klamath County,7.1
1996,October,Oregon,Baker County,8.5
1996,October,Oregon,Curry County,8.9
1996,October,Oregon,Linn County,5.9
1996,October,Oregon,Umatilla County,5.4
1996,October,Oregon,Lincoln County,7.3
1996,October,Oregon,Jackson County,6.8
1996,October,Oregon,Marion County,4.7
1996,October,Oregon,Tillamook County,4.9
1996,October,Oregon,Wasco County,7.1
1996,October,Oregon,Morrow County,5.1
1996,October,Oregon,Malheur County,5.4
1996,October,Oregon,Clatsop County,5.8
1996,October,Oregon,Benton County,2.2
1996,October,Oregon,Union County,6.0
1996,October,Oregon,Coos County,8.1
1996,October,Oregon,Lake County,9.2
1996,October,Oregon,Washington County,3.7
1996,October,Oregon,Douglas County,7.4
1996,October,Oregon,Clackamas County,4.0
1996,October,Oregon,Sherman County,5.9
1996,October,Oregon,Crook County,10.1
1996,October,Oregon,Gilliam County,3.3
1996,October,Oregon,Harney County,10.1
1996,October,Oregon,Deschutes County,7.9
1996,October,Oregon,Columbia County,5.2
1996,October,Oregon,Wheeler County,6.4
1996,October,Oregon,Grant County,6.9
1996,October,Oregon,Wallowa County,8.7
1996,October,Oregon,Lane County,5.0
1996,October,Oregon,Multnomah County,5.1
1996,March,Oregon,Polk County,4.9
1996,March,Oregon,Yamhill County,5.4
1996,March,Oregon,Jefferson County,9.7
1996,March,Oregon,Josephine County,10.8
1996,March,Oregon,Hood River County,10.6
1996,March,Oregon,Klamath County,10.2
1996,March,Oregon,Baker County,14.9
1996,March,Oregon,Curry County,10.0
1996,March,Oregon,Linn County,7.5
1996,March,Oregon,Umatilla County,10.1
1996,March,Oregon,Lincoln County,7.5
1996,March,Oregon,Jackson County,9.0
1996,March,Oregon,Marion County,6.2
1996,March,Oregon,Tillamook County,6.1
1996,March,Oregon,Wasco County,9.6
1996,March,Oregon,Morrow County,10.5
1996,March,Oregon,Malheur County,10.2
1996,March,Oregon,Clatsop County,6.4
1996,March,Oregon,Benton County,2.7
1996,March,Oregon,Union County,9.4
1996,March,Oregon,Coos County,9.5
1996,March,Oregon,Lake County,16.7
1996,March,Oregon,Washington County,3.9
1996,March,Oregon,Douglas County,10.2
1996,March,Oregon,Clackamas County,3.9
1996,March,Oregon,Sherman County,9.4
1996,March,Oregon,Crook County,13.9
1996,March,Oregon,Gilliam County,4.1
1996,March,Oregon,Harney County,18.8
1996,March,Oregon,Deschutes County,9.8
1996,March,Oregon,Columbia County,6.1
1996,March,Oregon,Wheeler County,11.6
1996,March,Oregon,Grant County,19.1
1996,March,Oregon,Wallowa County,17.0
1996,March,Oregon,Lane County,6.2
1996,March,Oregon,Multnomah County,5.0
1996,August,Oregon,Polk County,4.2
1996,August,Oregon,Yamhill County,4.6
1996,August,Oregon,Jefferson County,5.8
1996,August,Oregon,Josephine County,9.0
1996,August,Oregon,Hood River County,13.8
1996,August,Oregon,Klamath County,7.4
1996,August,Oregon,Baker County,8.3
1996,August,Oregon,Curry County,7.2
1996,August,Oregon,Linn County,6.1
1996,August,Oregon,Umatilla County,6.5
1996,August,Oregon,Lincoln County,5.9
1996,August,Oregon,Jackson County,7.6
1996,August,Oregon,Marion County,5.1
1996,August,Oregon,Tillamook County,5.0
1996,August,Oregon,Wasco County,8.5
1996,August,Oregon,Morrow County,5.8
1996,August,Oregon,Malheur County,6.6
1996,August,Oregon,Clatsop County,5.2
1996,August,Oregon,Benton County,2.9
1996,August,Oregon,Union County,6.0
1996,August,Oregon,Coos County,8.4
1996,August,Oregon,Lake County,8.7
1996,August,Oregon,Washington County,3.6
1996,August,Oregon,Douglas County,7.7
1996,August,Oregon,Clackamas County,3.8
1996,August,Oregon,Sherman County,6.6
1996,August,Oregon,Crook County,10.2
1996,August,Oregon,Gilliam County,2.9
1996,August,Oregon,Harney County,8.6
1996,August,Oregon,Deschutes County,6.8
1996,August,Oregon,Columbia County,5.6
1996,August,Oregon,Wheeler County,4.4
1996,August,Oregon,Grant County,6.5
1996,August,Oregon,Wallowa County,6.6
1996,August,Oregon,Lane County,5.2
1996,August,Oregon,Multnomah County,5.2
1996,May,Oregon,Polk County,4.2
1996,May,Oregon,Yamhill County,4.4
1996,May,Oregon,Jefferson County,5.9
1996,May,Oregon,Josephine County,8.6
1996,May,Oregon,Hood River County,11.7
1996,May,Oregon,Klamath County,7.2
1996,May,Oregon,Baker County,10.0
1996,May,Oregon,Curry County,7.5
1996,May,Oregon,Linn County,6.5
1996,May,Oregon,Umatilla County,7.4
1996,May,Oregon,Lincoln County,6.5
1996,May,Oregon,Jackson County,7.6
1996,May,Oregon,Marion County,5.6
1996,May,Oregon,Tillamook County,5.2
1996,May,Oregon,Wasco County,7.6
1996,May,Oregon,Morrow County,7.8
1996,May,Oregon,Malheur County,9.6
1996,May,Oregon,Clatsop County,5.6
1996,May,Oregon,Benton County,2.4
1996,May,Oregon,Union County,7.0
1996,May,Oregon,Coos County,8.0
1996,May,Oregon,Lake County,10.5
1996,May,Oregon,Washington County,3.5
1996,May,Oregon,Douglas County,8.3
1996,May,Oregon,Clackamas County,3.6
1996,May,Oregon,Sherman County,6.7
1996,May,Oregon,Crook County,10.8
1996,May,Oregon,Gilliam County,3.3
1996,May,Oregon,Harney County,12.2
1996,May,Oregon,Deschutes County,7.3
1996,May,Oregon,Columbia County,5.9
1996,May,Oregon,Wheeler County,6.2
1996,May,Oregon,Grant County,11.7
1996,May,Oregon,Wallowa County,10.7
1996,May,Oregon,Lane County,5.3
1996,May,Oregon,Multnomah County,5.0
